path,speaker,split
./data\training_data\jzy_frame355.npy,jzy,training_data
./data\training_data\jzy_frame356.npy,jzy,training_data
./data\training_data\jzy_frame357.npy,jzy,training_data
./data\training_data\jzy_frame358.npy,jzy,training_data
./data\training_data\jzy_frame359.npy,jzy,training_data
./data\training_data\jzy_frame360.npy,jzy,training_data
./data\training_data\jzy_frame361.npy,jzy,training_data
./data\training_data\jzy_frame362.npy,jzy,training_data
./data\training_data\jzy_frame363.npy,jzy,training_data
./data\training_data\jzy_frame364.npy,jzy,training_data
./data\training_data\jzy_frame365.npy,jzy,training_data
./data\training_data\jzy_frame366.npy,jzy,training_data
./data\training_data\jzy_frame367.npy,jzy,training_data
./data\training_data\jzy_frame368.npy,jzy,training_data
./data\training_data\jzy_frame369.npy,jzy,training_data
./data\training_data\jzy_frame370.npy,jzy,training_data
./data\training_data\jzy_frame371.npy,jzy,training_data
./data\training_data\jzy_frame372.npy,jzy,training_data
./data\training_data\jzy_frame373.npy,jzy,training_data
./data\training_data\jzy_frame374.npy,jzy,training_data
./data\training_data\jzy_frame375.npy,jzy,training_data
./data\training_data\jzy_frame376.npy,jzy,training_data
./data\training_data\jzy_frame377.npy,jzy,training_data
./data\training_data\jzy_frame378.npy,jzy,training_data
./data\training_data\jzy_frame379.npy,jzy,training_data
./data\training_data\jzy_frame380.npy,jzy,training_data
./data\training_data\jzy_frame381.npy,jzy,training_data
./data\training_data\jzy_frame382.npy,jzy,training_data
./data\training_data\jzy_frame383.npy,jzy,training_data
./data\training_data\jzy_frame384.npy,jzy,training_data
./data\training_data\jzy_frame385.npy,jzy,training_data
./data\training_data\jzy_frame386.npy,jzy,training_data
./data\training_data\jzy_frame387.npy,jzy,training_data
./data\training_data\jzy_frame388.npy,jzy,training_data
./data\training_data\jzy_frame389.npy,jzy,training_data
./data\training_data\jzy_frame390.npy,jzy,training_data
./data\training_data\jzy_frame391.npy,jzy,training_data
./data\training_data\jzy_frame392.npy,jzy,training_data
./data\training_data\jzy_frame393.npy,jzy,training_data
./data\training_data\jzy_frame394.npy,jzy,training_data
./data\training_data\jzy_frame395.npy,jzy,training_data
./data\training_data\jzy_frame396.npy,jzy,training_data
./data\training_data\jzy_frame397.npy,jzy,training_data
./data\training_data\jzy_frame398.npy,jzy,training_data
./data\training_data\jzy_frame399.npy,jzy,training_data
./data\training_data\jzy_frame400.npy,jzy,training_data
./data\training_data\jzy_frame401.npy,jzy,training_data
./data\training_data\jzy_frame402.npy,jzy,training_data
./data\training_data\jzy_frame403.npy,jzy,training_data
./data\training_data\jzy_frame404.npy,jzy,training_data
./data\training_data\jzy_frame405.npy,jzy,training_data
./data\training_data\jzy_frame406.npy,jzy,training_data
./data\training_data\jzy_frame407.npy,jzy,training_data
./data\training_data\jzy_frame408.npy,jzy,training_data
./data\training_data\jzy_frame409.npy,jzy,training_data
./data\training_data\jzy_frame410.npy,jzy,training_data
./data\training_data\jzy_frame411.npy,jzy,training_data
./data\training_data\jzy_frame412.npy,jzy,training_data
./data\training_data\jzy_frame413.npy,jzy,training_data
./data\training_data\jzy_frame414.npy,jzy,training_data
./data\training_data\jzy_frame415.npy,jzy,training_data
./data\training_data\jzy_frame416.npy,jzy,training_data
./data\training_data\jzy_frame0.npy,jzy,training_data
./data\training_data\jzy_frame1.npy,jzy,training_data
./data\training_data\jzy_frame2.npy,jzy,training_data
./data\training_data\jzy_frame3.npy,jzy,training_data
./data\training_data\jzy_frame4.npy,jzy,training_data
./data\training_data\jzy_frame5.npy,jzy,training_data
./data\training_data\jzy_frame6.npy,jzy,training_data
./data\training_data\jzy_frame7.npy,jzy,training_data
./data\training_data\jzy_frame8.npy,jzy,training_data
./data\training_data\jzy_frame9.npy,jzy,training_data
./data\training_data\jzy_frame10.npy,jzy,training_data
./data\training_data\jzy_frame11.npy,jzy,training_data
./data\training_data\jzy_frame12.npy,jzy,training_data
./data\training_data\jzy_frame13.npy,jzy,training_data
./data\training_data\jzy_frame14.npy,jzy,training_data
./data\training_data\jzy_frame15.npy,jzy,training_data
./data\training_data\jzy_frame16.npy,jzy,training_data
./data\training_data\jzy_frame17.npy,jzy,training_data
./data\training_data\jzy_frame18.npy,jzy,training_data
./data\training_data\jzy_frame19.npy,jzy,training_data
./data\training_data\jzy_frame20.npy,jzy,training_data
./data\training_data\jzy_frame21.npy,jzy,training_data
./data\training_data\jzy_frame22.npy,jzy,training_data
./data\training_data\jzy_frame23.npy,jzy,training_data
./data\training_data\jzy_frame24.npy,jzy,training_data
./data\training_data\jzy_frame25.npy,jzy,training_data
./data\training_data\jzy_frame26.npy,jzy,training_data
./data\training_data\jzy_frame27.npy,jzy,training_data
./data\training_data\jzy_frame28.npy,jzy,training_data
./data\training_data\jzy_frame29.npy,jzy,training_data
./data\training_data\jzy_frame30.npy,jzy,training_data
./data\training_data\jzy_frame31.npy,jzy,training_data
./data\training_data\jzy_frame32.npy,jzy,training_data
./data\training_data\jzy_frame33.npy,jzy,training_data
./data\training_data\jzy_frame34.npy,jzy,training_data
./data\training_data\jzy_frame35.npy,jzy,training_data
./data\training_data\jzy_frame36.npy,jzy,training_data
./data\training_data\jzy_frame37.npy,jzy,training_data
./data\training_data\jzy_frame38.npy,jzy,training_data
./data\training_data\jzy_frame39.npy,jzy,training_data
./data\training_data\jzy_frame40.npy,jzy,training_data
./data\training_data\jzy_frame41.npy,jzy,training_data
./data\training_data\jzy_frame42.npy,jzy,training_data
./data\training_data\jzy_frame43.npy,jzy,training_data
./data\training_data\jzy_frame44.npy,jzy,training_data
./data\training_data\jzy_frame45.npy,jzy,training_data
./data\training_data\jzy_frame46.npy,jzy,training_data
./data\training_data\jzy_frame47.npy,jzy,training_data
./data\training_data\jzy_frame48.npy,jzy,training_data
./data\training_data\jzy_frame49.npy,jzy,training_data
./data\training_data\jzy_frame50.npy,jzy,training_data
./data\training_data\jzy_frame51.npy,jzy,training_data
./data\training_data\jzy_frame52.npy,jzy,training_data
./data\training_data\jzy_frame53.npy,jzy,training_data
./data\training_data\jzy_frame54.npy,jzy,training_data
./data\training_data\jzy_frame55.npy,jzy,training_data
./data\training_data\jzy_frame56.npy,jzy,training_data
./data\training_data\jzy_frame57.npy,jzy,training_data
./data\training_data\jzy_frame58.npy,jzy,training_data
./data\training_data\jzy_frame59.npy,jzy,training_data
./data\training_data\jzy_frame60.npy,jzy,training_data
./data\training_data\jzy_frame61.npy,jzy,training_data
./data\training_data\jzy_frame62.npy,jzy,training_data
./data\training_data\jzy_frame63.npy,jzy,training_data
./data\training_data\jzy_frame64.npy,jzy,training_data
./data\training_data\jzy_frame65.npy,jzy,training_data
./data\training_data\jzy_frame66.npy,jzy,training_data
./data\training_data\jzy_frame67.npy,jzy,training_data
./data\training_data\jzy_frame68.npy,jzy,training_data
./data\training_data\jzy_frame69.npy,jzy,training_data
./data\training_data\jzy_frame70.npy,jzy,training_data
./data\training_data\jzy_frame71.npy,jzy,training_data
./data\training_data\jzy_frame72.npy,jzy,training_data
./data\training_data\jzy_frame73.npy,jzy,training_data
./data\training_data\jzy_frame74.npy,jzy,training_data
./data\training_data\jzy_frame75.npy,jzy,training_data
./data\training_data\jzy_frame76.npy,jzy,training_data
./data\training_data\jzy_frame77.npy,jzy,training_data
./data\training_data\jzy_frame78.npy,jzy,training_data
./data\training_data\jzy_frame79.npy,jzy,training_data
./data\training_data\jzy_frame80.npy,jzy,training_data
./data\training_data\jzy_frame81.npy,jzy,training_data
./data\training_data\jzy_frame82.npy,jzy,training_data
./data\training_data\jzy_frame83.npy,jzy,training_data
./data\training_data\jzy_frame84.npy,jzy,training_data
./data\training_data\jzy_frame85.npy,jzy,training_data
./data\training_data\jzy_frame86.npy,jzy,training_data
./data\training_data\jzy_frame87.npy,jzy,training_data
./data\training_data\jzy_frame88.npy,jzy,training_data
./data\training_data\jzy_frame89.npy,jzy,training_data
./data\training_data\jzy_frame90.npy,jzy,training_data
./data\training_data\jzy_frame91.npy,jzy,training_data
./data\training_data\jzy_frame92.npy,jzy,training_data
./data\training_data\jzy_frame93.npy,jzy,training_data
./data\training_data\jzy_frame94.npy,jzy,training_data
./data\training_data\jzy_frame95.npy,jzy,training_data
./data\training_data\jzy_frame96.npy,jzy,training_data
./data\training_data\jzy_frame97.npy,jzy,training_data
./data\training_data\jzy_frame98.npy,jzy,training_data
./data\training_data\jzy_frame99.npy,jzy,training_data
./data\training_data\jzy_frame100.npy,jzy,training_data
./data\training_data\jzy_frame101.npy,jzy,training_data
./data\training_data\jzy_frame102.npy,jzy,training_data
./data\training_data\jzy_frame103.npy,jzy,training_data
./data\training_data\jzy_frame104.npy,jzy,training_data
./data\training_data\jzy_frame105.npy,jzy,training_data
./data\training_data\jzy_frame106.npy,jzy,training_data
./data\training_data\jzy_frame107.npy,jzy,training_data
./data\training_data\jzy_frame108.npy,jzy,training_data
./data\training_data\jzy_frame109.npy,jzy,training_data
./data\training_data\jzy_frame110.npy,jzy,training_data
./data\training_data\jzy_frame111.npy,jzy,training_data
./data\training_data\jzy_frame112.npy,jzy,training_data
./data\training_data\jzy_frame113.npy,jzy,training_data
./data\training_data\jzy_frame114.npy,jzy,training_data
./data\training_data\jzy_frame115.npy,jzy,training_data
./data\training_data\jzy_frame116.npy,jzy,training_data
./data\training_data\jzy_frame117.npy,jzy,training_data
./data\training_data\jzy_frame118.npy,jzy,training_data
./data\training_data\jzy_frame119.npy,jzy,training_data
./data\training_data\jzy_frame120.npy,jzy,training_data
./data\training_data\jzy_frame121.npy,jzy,training_data
./data\training_data\jzy_frame122.npy,jzy,training_data
./data\training_data\jzy_frame123.npy,jzy,training_data
./data\training_data\jzy_frame124.npy,jzy,training_data
./data\training_data\jzy_frame125.npy,jzy,training_data
./data\training_data\jzy_frame126.npy,jzy,training_data
./data\training_data\jzy_frame127.npy,jzy,training_data
./data\training_data\jzy_frame128.npy,jzy,training_data
./data\training_data\jzy_frame129.npy,jzy,training_data
./data\training_data\jzy_frame130.npy,jzy,training_data
./data\training_data\jzy_frame131.npy,jzy,training_data
./data\training_data\jzy_frame132.npy,jzy,training_data
./data\training_data\jzy_frame133.npy,jzy,training_data
./data\training_data\jzy_frame134.npy,jzy,training_data
./data\training_data\jzy_frame135.npy,jzy,training_data
./data\training_data\jzy_frame136.npy,jzy,training_data
./data\training_data\jzy_frame137.npy,jzy,training_data
./data\training_data\jzy_frame138.npy,jzy,training_data
./data\training_data\jzy_frame139.npy,jzy,training_data
./data\training_data\jzy_frame140.npy,jzy,training_data
./data\training_data\jzy_frame141.npy,jzy,training_data
./data\training_data\jzy_frame142.npy,jzy,training_data
./data\training_data\jzy_frame143.npy,jzy,training_data
./data\training_data\jzy_frame144.npy,jzy,training_data
./data\training_data\jzy_frame145.npy,jzy,training_data
./data\training_data\jzy_frame146.npy,jzy,training_data
./data\training_data\jzy_frame147.npy,jzy,training_data
./data\training_data\jzy_frame148.npy,jzy,training_data
./data\training_data\jzy_frame149.npy,jzy,training_data
./data\training_data\jzy_frame150.npy,jzy,training_data
./data\training_data\jzy_frame151.npy,jzy,training_data
./data\training_data\jzy_frame152.npy,jzy,training_data
./data\training_data\jzy_frame153.npy,jzy,training_data
./data\training_data\jzy_frame154.npy,jzy,training_data
./data\training_data\jzy_frame155.npy,jzy,training_data
./data\training_data\jzy_frame156.npy,jzy,training_data
./data\training_data\jzy_frame157.npy,jzy,training_data
./data\training_data\jzy_frame158.npy,jzy,training_data
./data\training_data\jzy_frame159.npy,jzy,training_data
./data\training_data\jzy_frame160.npy,jzy,training_data
./data\training_data\jzy_frame161.npy,jzy,training_data
./data\training_data\jzy_frame162.npy,jzy,training_data
./data\training_data\jzy_frame163.npy,jzy,training_data
./data\training_data\jzy_frame164.npy,jzy,training_data
./data\training_data\jzy_frame165.npy,jzy,training_data
./data\training_data\jzy_frame166.npy,jzy,training_data
./data\training_data\jzy_frame167.npy,jzy,training_data
./data\training_data\jzy_frame168.npy,jzy,training_data
./data\training_data\jzy_frame169.npy,jzy,training_data
./data\training_data\jzy_frame170.npy,jzy,training_data
./data\training_data\jzy_frame171.npy,jzy,training_data
./data\training_data\jzy_frame172.npy,jzy,training_data
./data\training_data\jzy_frame173.npy,jzy,training_data
./data\training_data\jzy_frame174.npy,jzy,training_data
./data\training_data\jzy_frame175.npy,jzy,training_data
./data\training_data\jzy_frame176.npy,jzy,training_data
./data\training_data\jzy_frame177.npy,jzy,training_data
./data\training_data\jzy_frame178.npy,jzy,training_data
./data\training_data\jzy_frame179.npy,jzy,training_data
./data\training_data\jzy_frame180.npy,jzy,training_data
./data\training_data\jzy_frame181.npy,jzy,training_data
./data\training_data\jzy_frame182.npy,jzy,training_data
./data\training_data\jzy_frame183.npy,jzy,training_data
./data\training_data\jzy_frame184.npy,jzy,training_data
./data\training_data\jzy_frame185.npy,jzy,training_data
./data\training_data\jzy_frame186.npy,jzy,training_data
./data\training_data\jzy_frame187.npy,jzy,training_data
./data\training_data\jzy_frame188.npy,jzy,training_data
./data\training_data\jzy_frame189.npy,jzy,training_data
./data\training_data\jzy_frame190.npy,jzy,training_data
./data\training_data\jzy_frame191.npy,jzy,training_data
./data\training_data\jzy_frame192.npy,jzy,training_data
./data\training_data\jzy_frame193.npy,jzy,training_data
./data\training_data\jzy_frame194.npy,jzy,training_data
./data\training_data\jzy_frame195.npy,jzy,training_data
./data\training_data\jzy_frame196.npy,jzy,training_data
./data\training_data\jzy_frame197.npy,jzy,training_data
./data\training_data\jzy_frame198.npy,jzy,training_data
./data\training_data\jzy_frame199.npy,jzy,training_data
./data\training_data\jzy_frame200.npy,jzy,training_data
./data\training_data\jzy_frame201.npy,jzy,training_data
./data\training_data\jzy_frame202.npy,jzy,training_data
./data\training_data\jzy_frame203.npy,jzy,training_data
./data\training_data\jzy_frame204.npy,jzy,training_data
./data\training_data\jzy_frame205.npy,jzy,training_data
./data\training_data\jzy_frame206.npy,jzy,training_data
./data\training_data\jzy_frame207.npy,jzy,training_data
